agency_cd,site_no,datetime,tz_cd,Q_cfs,147680_00060_cd,stage_ft,147681_00065_cd
USGS,3171000,2022-03-17 7:30,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 7:45,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 8:00,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 8:15,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 8:30,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 8:45,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 9:00,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 9:15,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 9:30,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 9:45,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 10:00,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 10:15,EDT,5310,P,3.15,P
USGS,3171000,2022-03-17 10:30,EDT,5350,P,3.16,P
USGS,3171000,2022-03-17 10:45,EDT,5350,P,3.16,P
USGS,3171000,2022-03-17 11:00,EDT,5350,P,3.16,P
USGS,3171000,2022-03-17 11:15,EDT,5350,P,3.16,P
USGS,3171000,2022-03-17 11:30,EDT,5310,P,3.15,P
USGS,3171000,2022-03-17 11:45,EDT,5310,P,3.15,P
USGS,3171000,2022-03-17 12:00,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 12:15,EDT,5280,P,3.14,P
USGS,3171000,2022-03-17 12:30,EDT,5240,P,3.13,P
USGS,3171000,2022-03-17 12:45,EDT,5200,P,3.12,P
USGS,3171000,2022-03-17 13:00,EDT,5160,P,3.11,P
USGS,3171000,2022-03-17 13:15,EDT,5130,P,3.1,P
USGS,3171000,2022-03-17 13:30,EDT,5160,P,3.11,P
USGS,3171000,2022-03-17 13:45,EDT,5160,P,3.11,P
USGS,3171000,2022-03-17 14:00,EDT,5160,P,3.11,P
USGS,3171000,2022-03-17 14:15,EDT,5160,P,3.11,P
USGS,3171000,2022-03-17 14:30,EDT,5130,P,3.1,P
USGS,3171000,2022-03-17 14:45,EDT,5130,P,3.1,P
USGS,3171000,2022-03-17 15:00,EDT,5090,P,3.09,P
USGS,3171000,2022-03-17 15:15,EDT,5090,P,3.09,P
USGS,3171000,2022-03-17 15:30,EDT,5010,P,3.07,P
USGS,3171000,2022-03-17 15:45,EDT,4870,P,3.03,P
USGS,3171000,2022-03-17 16:00,EDT,4670,P,2.98,P
USGS,3171000,2022-03-17 16:15,EDT,4390,P,2.92,P
USGS,3171000,2022-03-17 16:30,EDT,4210,P,2.88,P
USGS,3171000,2022-03-17 16:45,EDT,4080,P,2.85,P
USGS,3171000,2022-03-17 17:00,EDT,3950,P,2.82,P
USGS,3171000,2022-03-17 17:15,EDT,3780,P,2.78,P
USGS,3171000,2022-03-17 17:30,EDT,3740,P,2.77,P
USGS,3171000,2022-03-17 17:45,EDT,3740,P,2.77,P
USGS,3171000,2022-03-17 18:00,EDT,3660,P,2.75,P
USGS,3171000,2022-03-17 18:15,EDT,3620,P,2.74,P
USGS,3171000,2022-03-17 18:30,EDT,3620,P,2.74,P
USGS,3171000,2022-03-17 18:45,EDT,3660,P,2.75,P
USGS,3171000,2022-03-17 19:00,EDT,3660,P,2.75,P
USGS,3171000,2022-03-17 19:15,EDT,3620,P,2.74,P
USGS,3171000,2022-03-17 19:30,EDT,3780,P,2.78,P
USGS,3171000,2022-03-17 19:45,EDT,3830,P,2.79,P
USGS,3171000,2022-03-17 20:00,EDT,3780,P,2.78,P
USGS,3171000,2022-03-17 20:15,EDT,3700,P,2.76,P
USGS,3171000,2022-03-17 20:30,EDT,3780,P,2.78,P
USGS,3171000,2022-03-17 20:45,EDT,3830,P,2.79,P
USGS,3171000,2022-03-17 21:00,EDT,3780,P,2.78,P
USGS,3171000,2022-03-17 21:15,EDT,3740,P,2.77,P
USGS,3171000,2022-03-17 21:30,EDT,3700,P,2.76,P
USGS,3171000,2022-03-17 21:45,EDT,3620,P,2.74,P
USGS,3171000,2022-03-17 22:00,EDT,3500,P,2.71,P
USGS,3171000,2022-03-17 22:15,EDT,3380,P,2.68,P
USGS,3171000,2022-03-17 22:30,EDT,3350,P,2.67,P
USGS,3171000,2022-03-17 22:45,EDT,3310,P,2.66,P
USGS,3171000,2022-03-17 23:00,EDT,3230,P,2.64,P
USGS,3171000,2022-03-17 23:15,EDT,3190,P,2.63,P
USGS,3171000,2022-03-17 23:30,EDT,3230,P,2.64,P
USGS,3171000,2022-03-17 23:45,EDT,3230,P,2.64,P
USGS,3171000,2022-03-18 0:00,EDT,3230,P,2.64,P
USGS,3171000,2022-03-18 0:15,EDT,3230,P,2.64,P
USGS,3171000,2022-03-18 0:30,EDT,3310,P,2.66,P
USGS,3171000,2022-03-18 0:45,EDT,3310,P,2.66,P
USGS,3171000,2022-03-18 1:00,EDT,3270,P,2.65,P
USGS,3171000,2022-03-18 1:15,EDT,3270,P,2.65,P
USGS,3171000,2022-03-18 1:30,EDT,3310,P,2.66,P
USGS,3171000,2022-03-18 1:45,EDT,3310,P,2.66,P
USGS,3171000,2022-03-18 2:00,EDT,3270,P,2.65,P
USGS,3171000,2022-03-18 2:15,EDT,3270,P,2.65,P
USGS,3171000,2022-03-18 2:30,EDT,3310,P,2.66,P
USGS,3171000,2022-03-18 2:45,EDT,3310,P,2.66,P
USGS,3171000,2022-03-18 3:00,EDT,3270,P,2.65,P
USGS,3171000,2022-03-18 3:15,EDT,3270,P,2.65,P
USGS,3171000,2022-03-18 3:30,EDT,3350,P,2.67,P
USGS,3171000,2022-03-18 3:45,EDT,3350,P,2.67,P
USGS,3171000,2022-03-18 4:00,EDT,3310,P,2.66,P
USGS,3171000,2022-03-18 4:15,EDT,3310,P,2.66,P
USGS,3171000,2022-03-18 4:30,EDT,3380,P,2.68,P
USGS,3171000,2022-03-18 4:45,EDT,3380,P,2.68,P
USGS,3171000,2022-03-18 5:00,EDT,3350,P,2.67,P
USGS,3171000,2022-03-18 5:15,EDT,3350,P,2.67,P
USGS,3171000,2022-03-18 5:30,EDT,3380,P,2.68,P
USGS,3171000,2022-03-18 5:45,EDT,3380,P,2.68,P
USGS,3171000,2022-03-18 6:00,EDT,3350,P,2.67,P
USGS,3171000,2022-03-18 6:15,EDT,3350,P,2.67,P
USGS,3171000,2022-03-18 6:30,EDT,3380,P,2.68,P
USGS,3171000,2022-03-18 6:45,EDT,3350,P,2.67,P
USGS,3171000,2022-03-18 7:00,EDT,3310,P,2.66,P
USGS,3171000,2022-03-18 7:15,EDT,3310,P,2.66,P
USGS,3171000,2022-03-18 7:30,EDT,3350,P,2.67,P
USGS,3171000,2022-03-18 7:45,EDT,3350,P,2.67,P
USGS,3171000,2022-03-18 8:00,EDT,3310,P,2.66,P
USGS,3171000,2022-03-18 8:15,EDT,3270,P,2.65,P
USGS,3171000,2022-03-18 8:30,EDT,3270,P,2.65,P
USGS,3171000,2022-03-18 8:45,EDT,3230,P,2.64,P
USGS,3171000,2022-03-18 9:00,EDT,3190,P,2.63,P
USGS,3171000,2022-03-18 9:15,EDT,3160,P,2.62,P
USGS,3171000,2022-03-18 9:30,EDT,3190,P,2.63,P
USGS,3171000,2022-03-18 9:45,EDT,3190,P,2.63,P
USGS,3171000,2022-03-18 10:00,EDT,3160,P,2.62,P
USGS,3171000,2022-03-18 10:15,EDT,3160,P,2.62,P
USGS,3171000,2022-03-18 10:30,EDT,3160,P,2.62,P
USGS,3171000,2022-03-18 10:45,EDT,3160,P,2.62,P
USGS,3171000,2022-03-18 11:00,EDT,3120,P,2.61,P
USGS,3171000,2022-03-18 11:15,EDT,3120,P,2.61,P
USGS,3171000,2022-03-18 11:30,EDT,3120,P,2.61,P
USGS,3171000,2022-03-18 11:45,EDT,3120,P,2.61,P
USGS,3171000,2022-03-18 12:00,EDT,3120,P,2.61,P
USGS,3171000,2022-03-18 12:15,EDT,3160,P,2.62,P
USGS,3171000,2022-03-18 12:30,EDT,3190,P,2.63,P
USGS,3171000,2022-03-18 12:45,EDT,3230,P,2.64,P
USGS,3171000,2022-03-18 13:00,EDT,3190,P,2.63,P
USGS,3171000,2022-03-18 13:15,EDT,3190,P,2.63,P
USGS,3171000,2022-03-18 13:30,EDT,3230,P,2.64,P
USGS,3171000,2022-03-18 13:45,EDT,3230,P,2.64,P
USGS,3171000,2022-03-18 14:00,EDT,3160,P,2.62,P
USGS,3171000,2022-03-18 14:15,EDT,3160,P,2.62,P
USGS,3171000,2022-03-18 14:30,EDT,3190,P,2.63,P
USGS,3171000,2022-03-18 14:45,EDT,3190,P,2.63,P
USGS,3171000,2022-03-18 15:00,EDT,3160,P,2.62,P
USGS,3171000,2022-03-18 15:15,EDT,3120,P,2.61,P
USGS,3171000,2022-03-18 15:30,EDT,3120,P,2.61,P
USGS,3171000,2022-03-18 15:45,EDT,3080,P,2.6,P
USGS,3171000,2022-03-18 16:00,EDT,3010,P,2.58,P
USGS,3171000,2022-03-18 16:15,EDT,2940,P,2.56,P
USGS,3171000,2022-03-18 16:30,EDT,2940,P,2.56,P
USGS,3171000,2022-03-18 16:45,EDT,2940,P,2.56,P
USGS,3171000,2022-03-18 17:00,EDT,2870,P,2.54,P
USGS,3171000,2022-03-18 17:15,EDT,2870,P,2.54,P
USGS,3171000,2022-03-18 17:30,EDT,2870,P,2.54,P
USGS,3171000,2022-03-18 17:45,EDT,2870,P,2.54,P
USGS,3171000,2022-03-18 18:00,EDT,2870,P,2.54,P
USGS,3171000,2022-03-18 18:15,EDT,2870,P,2.54,P
USGS,3171000,2022-03-18 18:30,EDT,2870,P,2.54,P
USGS,3171000,2022-03-18 18:45,EDT,2900,P,2.55,P
USGS,3171000,2022-03-18 19:00,EDT,2870,P,2.54,P
USGS,3171000,2022-03-18 19:15,EDT,2870,P,2.54,P
USGS,3171000,2022-03-18 19:30,EDT,2900,P,2.55,P
USGS,3171000,2022-03-18 19:45,EDT,2940,P,2.56,P
USGS,3171000,2022-03-18 20:00,EDT,2940,P,2.56,P
USGS,3171000,2022-03-18 20:15,EDT,2980,P,2.57,P
USGS,3171000,2022-03-18 20:30,EDT,3080,P,2.6,P
USGS,3171000,2022-03-18 20:45,EDT,3230,P,2.64,P
USGS,3171000,2022-03-18 21:00,EDT,3310,P,2.66,P
USGS,3171000,2022-03-18 21:15,EDT,3350,P,2.67,P
USGS,3171000,2022-03-18 21:30,EDT,3460,P,2.7,P
USGS,3171000,2022-03-18 21:45,EDT,3500,P,2.71,P
USGS,3171000,2022-03-18 22:00,EDT,3460,P,2.7,P
USGS,3171000,2022-03-18 22:15,EDT,3420,P,2.69,P
USGS,3171000,2022-03-18 22:30,EDT,3460,P,2.7,P
USGS,3171000,2022-03-18 22:45,EDT,3460,P,2.7,P
USGS,3171000,2022-03-18 23:00,EDT,3420,P,2.69,P
USGS,3171000,2022-03-18 23:15,EDT,3420,P,2.69,P
USGS,3171000,2022-03-18 23:30,EDT,3460,P,2.7,P
USGS,3171000,2022-03-18 23:45,EDT,3540,P,2.72,P
USGS,3171000,2022-03-19 0:00,EDT,3500,P,2.71,P
USGS,3171000,2022-03-19 0:15,EDT,3500,P,2.71,P
USGS,3171000,2022-03-19 0:30,EDT,3620,P,2.74,P
USGS,3171000,2022-03-19 0:45,EDT,3620,P,2.74,P
USGS,3171000,2022-03-19 1:00,EDT,3620,P,2.74,P
USGS,3171000,2022-03-19 1:15,EDT,3580,P,2.73,P
USGS,3171000,2022-03-19 1:30,EDT,3620,P,2.74,P
USGS,3171000,2022-03-19 1:45,EDT,3700,P,2.76,P
USGS,3171000,2022-03-19 2:00,EDT,3700,P,2.76,P
USGS,3171000,2022-03-19 2:15,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 2:30,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 2:45,EDT,3830,P,2.79,P
USGS,3171000,2022-03-19 3:00,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 3:15,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 3:30,EDT,3830,P,2.79,P
USGS,3171000,2022-03-19 3:45,EDT,3870,P,2.8,P
USGS,3171000,2022-03-19 4:00,EDT,3830,P,2.79,P
USGS,3171000,2022-03-19 4:15,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 4:30,EDT,3830,P,2.79,P
USGS,3171000,2022-03-19 4:45,EDT,3870,P,2.8,P
USGS,3171000,2022-03-19 5:00,EDT,3830,P,2.79,P
USGS,3171000,2022-03-19 5:15,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 5:30,EDT,3870,P,2.8,P
USGS,3171000,2022-03-19 5:45,EDT,3870,P,2.8,P
USGS,3171000,2022-03-19 6:00,EDT,3830,P,2.79,P
USGS,3171000,2022-03-19 6:15,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 6:30,EDT,3830,P,2.79,P
USGS,3171000,2022-03-19 6:45,EDT,3870,P,2.8,P
USGS,3171000,2022-03-19 7:00,EDT,3830,P,2.79,P
USGS,3171000,2022-03-19 7:15,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 7:30,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 7:45,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 8:00,EDT,3740,P,2.77,P
USGS,3171000,2022-03-19 8:15,EDT,3700,P,2.76,P
USGS,3171000,2022-03-19 8:30,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 8:45,EDT,3830,P,2.79,P
USGS,3171000,2022-03-19 9:00,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 9:15,EDT,3740,P,2.77,P
USGS,3171000,2022-03-19 9:30,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 9:45,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 10:00,EDT,3700,P,2.76,P
USGS,3171000,2022-03-19 10:15,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 10:30,EDT,3740,P,2.77,P
USGS,3171000,2022-03-19 10:45,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 11:00,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 11:15,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 11:30,EDT,3830,P,2.79,P
USGS,3171000,2022-03-19 11:45,EDT,3870,P,2.8,P
USGS,3171000,2022-03-19 12:00,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 12:15,EDT,3740,P,2.77,P
USGS,3171000,2022-03-19 12:30,EDT,3740,P,2.77,P
USGS,3171000,2022-03-19 12:45,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 13:00,EDT,3700,P,2.76,P
USGS,3171000,2022-03-19 13:15,EDT,3620,P,2.74,P
USGS,3171000,2022-03-19 13:30,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 13:45,EDT,3700,P,2.76,P
USGS,3171000,2022-03-19 14:00,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 14:15,EDT,3620,P,2.74,P
USGS,3171000,2022-03-19 14:30,EDT,3740,P,2.77,P
USGS,3171000,2022-03-19 14:45,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 15:00,EDT,3740,P,2.77,P
USGS,3171000,2022-03-19 15:15,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 15:30,EDT,3700,P,2.76,P
USGS,3171000,2022-03-19 15:45,EDT,3740,P,2.77,P
USGS,3171000,2022-03-19 16:00,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 16:15,EDT,3620,P,2.74,P
USGS,3171000,2022-03-19 16:30,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 16:45,EDT,3700,P,2.76,P
USGS,3171000,2022-03-19 17:00,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 17:15,EDT,3620,P,2.74,P
USGS,3171000,2022-03-19 17:30,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 17:45,EDT,3740,P,2.77,P
USGS,3171000,2022-03-19 18:00,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 18:15,EDT,3620,P,2.74,P
USGS,3171000,2022-03-19 18:30,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 18:45,EDT,3700,P,2.76,P
USGS,3171000,2022-03-19 19:00,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 19:15,EDT,3620,P,2.74,P
USGS,3171000,2022-03-19 19:30,EDT,3660,P,2.75,P
USGS,3171000,2022-03-19 19:45,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 20:00,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 20:15,EDT,3780,P,2.78,P
USGS,3171000,2022-03-19 20:30,EDT,3950,P,2.82,P
USGS,3171000,2022-03-19 20:45,EDT,4080,P,2.85,P
USGS,3171000,2022-03-19 21:00,EDT,4080,P,2.85,P
USGS,3171000,2022-03-19 21:15,EDT,4080,P,2.85,P
USGS,3171000,2022-03-19 21:30,EDT,4120,P,2.86,P
USGS,3171000,2022-03-19 21:45,EDT,4260,P,2.89,P
USGS,3171000,2022-03-19 22:00,EDT,4340,P,2.91,P
USGS,3171000,2022-03-19 22:15,EDT,4480,P,2.94,P
USGS,3171000,2022-03-19 22:30,EDT,4570,P,2.96,P
USGS,3171000,2022-03-19 22:45,EDT,4530,P,2.95,P
USGS,3171000,2022-03-19 23:00,EDT,4390,P,2.92,P
USGS,3171000,2022-03-19 23:15,EDT,4260,P,2.89,P
USGS,3171000,2022-03-19 23:30,EDT,4170,P,2.87,P
USGS,3171000,2022-03-19 23:45,EDT,4170,P,2.87,P
USGS,3171000,2022-03-20 0:00,EDT,4120,P,2.86,P
USGS,3171000,2022-03-20 0:15,EDT,4040,P,2.84,P
USGS,3171000,2022-03-20 0:30,EDT,4040,P,2.84,P
USGS,3171000,2022-03-20 0:45,EDT,4080,P,2.85,P
USGS,3171000,2022-03-20 1:00,EDT,3990,P,2.83,P
USGS,3171000,2022-03-20 1:15,EDT,3950,P,2.82,P
USGS,3171000,2022-03-20 1:30,EDT,3990,P,2.83,P
USGS,3171000,2022-03-20 1:45,EDT,4080,P,2.85,P
USGS,3171000,2022-03-20 2:00,EDT,4080,P,2.85,P
USGS,3171000,2022-03-20 2:15,EDT,4080,P,2.85,P
USGS,3171000,2022-03-20 2:30,EDT,4120,P,2.86,P
USGS,3171000,2022-03-20 2:45,EDT,4120,P,2.86,P
USGS,3171000,2022-03-20 3:00,EDT,4120,P,2.86,P
USGS,3171000,2022-03-20 3:15,EDT,4080,P,2.85,P
USGS,3171000,2022-03-20 3:30,EDT,4120,P,2.86,P
USGS,3171000,2022-03-20 3:45,EDT,4120,P,2.86,P
USGS,3171000,2022-03-20 4:00,EDT,4120,P,2.86,P
USGS,3171000,2022-03-20 4:15,EDT,4080,P,2.85,P
USGS,3171000,2022-03-20 4:30,EDT,4080,P,2.85,P
USGS,3171000,2022-03-20 4:45,EDT,4080,P,2.85,P
USGS,3171000,2022-03-20 5:00,EDT,3950,P,2.82,P
USGS,3171000,2022-03-20 5:15,EDT,3870,P,2.8,P
USGS,3171000,2022-03-20 5:30,EDT,3870,P,2.8,P
USGS,3171000,2022-03-20 5:45,EDT,3870,P,2.8,P
USGS,3171000,2022-03-20 6:00,EDT,3830,P,2.79,P
USGS,3171000,2022-03-20 6:15,EDT,3780,P,2.78,P
USGS,3171000,2022-03-20 6:30,EDT,3830,P,2.79,P
USGS,3171000,2022-03-20 6:45,EDT,3870,P,2.8,P
USGS,3171000,2022-03-20 7:00,EDT,3830,P,2.79,P
USGS,3171000,2022-03-20 7:15,EDT,3780,P,2.78,P
USGS,3171000,2022-03-20 7:30,EDT,3870,P,2.8,P
USGS,3171000,2022-03-20 7:45,EDT,3910,P,2.81,P
USGS,3171000,2022-03-20 8:00,EDT,3870,P,2.8,P
USGS,3171000,2022-03-20 8:15,EDT,3830,P,2.79,P
USGS,3171000,2022-03-20 8:30,EDT,3910,P,2.81,P
USGS,3171000,2022-03-20 8:45,EDT,3950,P,2.82,P
USGS,3171000,2022-03-20 9:00,EDT,3910,P,2.81,P
USGS,3171000,2022-03-20 9:15,EDT,3830,P,2.79,P
USGS,3171000,2022-03-20 9:30,EDT,3870,P,2.8,P
USGS,3171000,2022-03-20 9:45,EDT,3870,P,2.8,P
USGS,3171000,2022-03-20 10:00,EDT,3780,P,2.78,P
USGS,3171000,2022-03-20 10:15,EDT,3700,P,2.76,P
USGS,3171000,2022-03-20 10:30,EDT,3740,P,2.77,P
USGS,3171000,2022-03-20 10:45,EDT,3780,P,2.78,P
USGS,3171000,2022-03-20 11:00,EDT,3780,P,2.78,P
USGS,3171000,2022-03-20 11:15,EDT,3740,P,2.77,P
USGS,3171000,2022-03-20 11:30,EDT,3780,P,2.78,P
USGS,3171000,2022-03-20 11:45,EDT,3780,P,2.78,P
USGS,3171000,2022-03-20 12:00,EDT,3740,P,2.77,P
USGS,3171000,2022-03-20 12:15,EDT,3700,P,2.76,P
USGS,3171000,2022-03-20 12:30,EDT,3740,P,2.77,P
USGS,3171000,2022-03-20 12:45,EDT,3740,P,2.77,P
USGS,3171000,2022-03-20 13:00,EDT,3660,P,2.75,P
USGS,3171000,2022-03-20 13:15,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 13:30,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 13:45,EDT,3660,P,2.75,P
USGS,3171000,2022-03-20 14:00,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 14:15,EDT,3580,P,2.73,P
USGS,3171000,2022-03-20 14:30,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 14:45,EDT,3660,P,2.75,P
USGS,3171000,2022-03-20 15:00,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 15:15,EDT,3580,P,2.73,P
USGS,3171000,2022-03-20 15:30,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 15:45,EDT,3660,P,2.75,P
USGS,3171000,2022-03-20 16:00,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 16:15,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 16:30,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 16:45,EDT,3660,P,2.75,P
USGS,3171000,2022-03-20 17:00,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 17:15,EDT,3540,P,2.72,P
USGS,3171000,2022-03-20 17:30,EDT,3580,P,2.73,P
USGS,3171000,2022-03-20 17:45,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 18:00,EDT,3580,P,2.73,P
USGS,3171000,2022-03-20 18:15,EDT,3540,P,2.72,P
USGS,3171000,2022-03-20 18:30,EDT,3540,P,2.72,P
USGS,3171000,2022-03-20 18:45,EDT,3580,P,2.73,P
USGS,3171000,2022-03-20 19:00,EDT,3540,P,2.72,P
USGS,3171000,2022-03-20 19:15,EDT,3500,P,2.71,P
USGS,3171000,2022-03-20 19:30,EDT,3580,P,2.73,P
USGS,3171000,2022-03-20 19:45,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 20:00,EDT,3580,P,2.73,P
USGS,3171000,2022-03-20 20:15,EDT,3540,P,2.72,P
USGS,3171000,2022-03-20 20:30,EDT,3620,P,2.74,P
USGS,3171000,2022-03-20 20:45,EDT,3700,P,2.76,P
USGS,3171000,2022-03-20 21:00,EDT,3700,P,2.76,P
USGS,3171000,2022-03-20 21:15,EDT,3660,P,2.75,P
USGS,3171000,2022-03-20 21:30,EDT,3740,P,2.77,P
USGS,3171000,2022-03-20 21:45,EDT,3870,P,2.8,P
USGS,3171000,2022-03-20 22:00,EDT,4120,P,2.86,P
USGS,3171000,2022-03-20 22:15,EDT,4440,P,2.93,P
USGS,3171000,2022-03-20 22:30,EDT,4830,P,3.02,P
USGS,3171000,2022-03-20 22:45,EDT,5160,P,3.11,P
USGS,3171000,2022-03-20 23:00,EDT,5540,P,3.21,P
USGS,3171000,2022-03-20 23:15,EDT,5740,P,3.26,P
USGS,3171000,2022-03-20 23:30,EDT,5780,P,3.27,P
USGS,3171000,2022-03-20 23:45,EDT,5580,P,3.22,P
USGS,3171000,2022-03-21 0:00,EDT,5430,P,3.18,P
USGS,3171000,2022-03-21 0:15,EDT,5200,P,3.12,P
USGS,3171000,2022-03-21 0:30,EDT,4940,P,3.05,P
USGS,3171000,2022-03-21 0:45,EDT,4670,P,2.98,P
USGS,3171000,2022-03-21 1:00,EDT,4300,P,2.9,P
USGS,3171000,2022-03-21 1:15,EDT,3950,P,2.82,P
USGS,3171000,2022-03-21 1:30,EDT,3700,P,2.76,P
USGS,3171000,2022-03-21 1:45,EDT,3500,P,2.71,P
USGS,3171000,2022-03-21 2:00,EDT,3310,P,2.66,P
USGS,3171000,2022-03-21 2:15,EDT,3190,P,2.63,P
USGS,3171000,2022-03-21 2:30,EDT,3160,P,2.62,P
USGS,3171000,2022-03-21 2:45,EDT,3120,P,2.61,P
USGS,3171000,2022-03-21 3:00,EDT,3050,P,2.59,P
USGS,3171000,2022-03-21 3:15,EDT,3050,P,2.59,P
USGS,3171000,2022-03-21 3:30,EDT,3080,P,2.6,P
USGS,3171000,2022-03-21 3:45,EDT,3080,P,2.6,P
USGS,3171000,2022-03-21 4:00,EDT,3050,P,2.59,P
USGS,3171000,2022-03-21 4:15,EDT,2980,P,2.57,P
USGS,3171000,2022-03-21 4:30,EDT,2870,P,2.54,P
USGS,3171000,2022-03-21 4:45,EDT,2760,P,2.51,P
USGS,3171000,2022-03-21 5:00,EDT,2660,P,2.48,P
USGS,3171000,2022-03-21 5:15,EDT,2600,P,2.46,P
USGS,3171000,2022-03-21 5:30,EDT,2560,P,2.45,P
USGS,3171000,2022-03-21 5:45,EDT,2530,P,2.44,P
USGS,3171000,2022-03-21 6:00,EDT,2530,P,2.44,P
USGS,3171000,2022-03-21 6:15,EDT,2530,P,2.44,P
USGS,3171000,2022-03-21 6:30,EDT,2530,P,2.44,P
USGS,3171000,2022-03-21 6:45,EDT,2500,P,2.43,P
USGS,3171000,2022-03-21 7:00,EDT,2500,P,2.43,P
USGS,3171000,2022-03-21 7:15,EDT,2500,P,2.43,P
USGS,3171000,2022-03-21 7:30,EDT,2500,P,2.43,P
USGS,3171000,2022-03-21 7:45,EDT,2530,P,2.44,P
USGS,3171000,2022-03-21 8:00,EDT,2600,P,2.46,P
USGS,3171000,2022-03-21 8:15,EDT,2630,P,2.47,P
USGS,3171000,2022-03-21 8:30,EDT,2630,P,2.47,P
USGS,3171000,2022-03-21 8:45,EDT,2630,P,2.47,P
USGS,3171000,2022-03-21 9:00,EDT,2630,P,2.47,P
USGS,3171000,2022-03-21 9:15,EDT,2600,P,2.46,P
USGS,3171000,2022-03-21 9:30,EDT,2600,P,2.46,P
USGS,3171000,2022-03-21 9:45,EDT,2560,P,2.45,P
USGS,3171000,2022-03-21 10:00,EDT,2530,P,2.44,P
USGS,3171000,2022-03-21 10:15,EDT,2530,P,2.44,P
USGS,3171000,2022-03-21 10:30,EDT,2530,P,2.44,P
USGS,3171000,2022-03-21 10:45,EDT,2530,P,2.44,P
USGS,3171000,2022-03-21 11:00,EDT,2530,P,2.44,P
USGS,3171000,2022-03-21 11:15,EDT,2530,P,2.44,P
USGS,3171000,2022-03-21 11:30,EDT,2560,P,2.45,P
USGS,3171000,2022-03-21 11:45,EDT,2560,P,2.45,P
USGS,3171000,2022-03-21 12:00,EDT,2600,P,2.46,P
USGS,3171000,2022-03-21 12:15,EDT,2630,P,2.47,P
USGS,3171000,2022-03-21 12:30,EDT,2700,P,2.49,P
USGS,3171000,2022-03-21 12:45,EDT,2730,P,2.5,P
USGS,3171000,2022-03-21 13:00,EDT,2730,P,2.5,P
USGS,3171000,2022-03-21 13:15,EDT,2700,P,2.49,P
USGS,3171000,2022-03-21 13:30,EDT,2660,P,2.48,P
USGS,3171000,2022-03-21 13:45,EDT,2600,P,2.46,P
